,filename,label
1435,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29169.JPEG,parachute
1436,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_2919.JPEG,parachute
1437,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29223.JPEG,parachute
1438,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_2924.JPEG,parachute
1439,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29449.JPEG,parachute
1440,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29459.JPEG,parachute
1441,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_2953.JPEG,parachute
1442,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29546.JPEG,parachute
1443,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29555.JPEG,parachute
1444,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29569.JPEG,parachute
1445,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29588.JPEG,parachute
1446,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_297.JPEG,parachute
1447,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29766.JPEG,parachute
1448,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29778.JPEG,parachute
1449,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29854.JPEG,parachute
1450,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_29923.JPEG,parachute
1451,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30008.JPEG,parachute
1452,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30018.JPEG,parachute
1453,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30127.JPEG,parachute
1454,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3013.JPEG,parachute
1455,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30158.JPEG,parachute
1456,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30185.JPEG,parachute
1457,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30243.JPEG,parachute
1458,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30279.JPEG,parachute
1459,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30377.JPEG,parachute
1460,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30394.JPEG,parachute
1461,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30435.JPEG,parachute
1462,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3047.JPEG,parachute
1463,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30498.JPEG,parachute
1464,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30588.JPEG,parachute
1465,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30655.JPEG,parachute
1466,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30668.JPEG,parachute
1467,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30683.JPEG,parachute
1468,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30723.JPEG,parachute
1469,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30735.JPEG,parachute
1470,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30818.JPEG,parachute
1471,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30829.JPEG,parachute
1472,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30875.JPEG,parachute
1473,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30899.JPEG,parachute
1474,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30916.JPEG,parachute
1475,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3093.JPEG,parachute
1476,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30987.JPEG,parachute
1477,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_30997.JPEG,parachute
1478,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31075.JPEG,parachute
1479,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31169.JPEG,parachute
1480,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31203.JPEG,parachute
1481,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31296.JPEG,parachute
1482,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31336.JPEG,parachute
1483,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31426.JPEG,parachute
1484,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31454.JPEG,parachute
1485,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31587.JPEG,parachute
1486,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31624.JPEG,parachute
1487,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3169.JPEG,parachute
1488,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31693.JPEG,parachute
1489,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31784.JPEG,parachute
1490,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31794.JPEG,parachute
1491,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31839.JPEG,parachute
1492,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31974.JPEG,parachute
1493,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_31987.JPEG,parachute
1494,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3209.JPEG,parachute
1495,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32216.JPEG,parachute
1496,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32247.JPEG,parachute
1497,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32339.JPEG,parachute
1498,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3238.JPEG,parachute
1499,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32398.JPEG,parachute
1500,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32464.JPEG,parachute
1501,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32518.JPEG,parachute
1502,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32608.JPEG,parachute
1503,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32684.JPEG,parachute
1504,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32703.JPEG,parachute
1505,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_32725.JPEG,parachute
1506,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33204.JPEG,parachute
1507,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33265.JPEG,parachute
1508,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33427.JPEG,parachute
1509,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33544.JPEG,parachute
1510,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33587.JPEG,parachute
1511,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33624.JPEG,parachute
1512,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33668.JPEG,parachute
1513,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33739.JPEG,parachute
1514,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33789.JPEG,parachute
1515,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_33818.JPEG,parachute
1516,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3387.JPEG,parachute
1517,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34023.JPEG,parachute
1518,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34125.JPEG,parachute
1519,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34157.JPEG,parachute
1520,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34169.JPEG,parachute
1521,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34329.JPEG,parachute
1522,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34355.JPEG,parachute
1523,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34374.JPEG,parachute
1524,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34433.JPEG,parachute
1525,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34513.JPEG,parachute
1526,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34536.JPEG,parachute
1527,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34606.JPEG,parachute
1528,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34607.JPEG,parachute
1529,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34639.JPEG,parachute
1530,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34666.JPEG,parachute
1531,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34737.JPEG,parachute
1532,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34756.JPEG,parachute
1533,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3478.JPEG,parachute
1534,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34988.JPEG,parachute
1535,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_34994.JPEG,parachute
1536,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35033.JPEG,parachute
1537,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35035.JPEG,parachute
1538,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35148.JPEG,parachute
1539,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35223.JPEG,parachute
1540,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35407.JPEG,parachute
1541,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35434.JPEG,parachute
1542,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35555.JPEG,parachute
1543,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35764.JPEG,parachute
1544,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35848.JPEG,parachute
1545,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35859.JPEG,parachute
1546,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3595.JPEG,parachute
1547,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_35969.JPEG,parachute
1548,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36028.JPEG,parachute
1549,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3607.JPEG,parachute
1550,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36097.JPEG,parachute
1551,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36118.JPEG,parachute
1552,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36129.JPEG,parachute
1553,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36265.JPEG,parachute
1554,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36278.JPEG,parachute
1555,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36317.JPEG,parachute
1556,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36369.JPEG,parachute
1557,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3637.JPEG,parachute
1558,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36454.JPEG,parachute
1559,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36463.JPEG,parachute
1560,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36469.JPEG,parachute
1561,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36506.JPEG,parachute
1562,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3656.JPEG,parachute
1563,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36594.JPEG,parachute
1564,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_366.JPEG,parachute
1565,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36686.JPEG,parachute
1566,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3669.JPEG,parachute
1567,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36918.JPEG,parachute
1568,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_36937.JPEG,parachute
1569,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37008.JPEG,parachute
1570,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37009.JPEG,parachute
1571,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3704.JPEG,parachute
1572,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37133.JPEG,parachute
1573,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37239.JPEG,parachute
1574,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37365.JPEG,parachute
1575,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37513.JPEG,parachute
1576,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37553.JPEG,parachute
1577,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37586.JPEG,parachute
1578,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37623.JPEG,parachute
1579,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37776.JPEG,parachute
1580,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37794.JPEG,parachute
1581,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_37945.JPEG,parachute
1582,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3797.JPEG,parachute
1583,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38025.JPEG,parachute
1584,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38256.JPEG,parachute
1585,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_383.JPEG,parachute
1586,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38305.JPEG,parachute
1587,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38373.JPEG,parachute
1588,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3839.JPEG,parachute
1589,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38438.JPEG,parachute
1590,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38516.JPEG,parachute
1591,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38563.JPEG,parachute
1592,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38613.JPEG,parachute
1593,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38619.JPEG,parachute
1594,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38633.JPEG,parachute
1595,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38685.JPEG,parachute
1596,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38709.JPEG,parachute
1597,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38723.JPEG,parachute
1598,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3875.JPEG,parachute
1599,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38818.JPEG,parachute
1600,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_38929.JPEG,parachute
1601,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_39034.JPEG,parachute
1602,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_39168.JPEG,parachute
1603,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3927.JPEG,parachute
1604,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_3929.JPEG,parachute
1605,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_39407.JPEG,parachute
1606,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_39543.JPEG,parachute
1607,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_39575.JPEG,parachute
1608,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_40105.JPEG,parachute
1609,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_40227.JPEG,parachute
1610,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_40359.JPEG,parachute
1611,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4097.JPEG,parachute
1612,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41055.JPEG,parachute
1613,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41069.JPEG,parachute
1614,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41099.JPEG,parachute
1615,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4117.JPEG,parachute
1616,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41295.JPEG,parachute
1617,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41498.JPEG,parachute
1618,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4154.JPEG,parachute
1619,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4157.JPEG,parachute
1620,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_41648.JPEG,parachute
1621,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4179.JPEG,parachute
1622,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42083.JPEG,parachute
1623,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42133.JPEG,parachute
1624,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4233.JPEG,parachute
1625,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4239.JPEG,parachute
1626,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42405.JPEG,parachute
1627,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4259.JPEG,parachute
1628,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42605.JPEG,parachute
1629,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42718.JPEG,parachute
1630,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42788.JPEG,parachute
1631,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42848.JPEG,parachute
1632,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4289.JPEG,parachute
1633,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_42945.JPEG,parachute
1634,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43034.JPEG,parachute
1635,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43086.JPEG,parachute
1636,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43169.JPEG,parachute
1637,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43178.JPEG,parachute
1638,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4323.JPEG,parachute
1639,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4345.JPEG,parachute
1640,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4348.JPEG,parachute
1641,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4355.JPEG,parachute
1642,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43605.JPEG,parachute
1643,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43663.JPEG,parachute
1644,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43813.JPEG,parachute
1645,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_43839.JPEG,parachute
1646,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4403.JPEG,parachute
1647,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_44074.JPEG,parachute
1648,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4409.JPEG,parachute
1649,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_44204.JPEG,parachute
1650,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4444.JPEG,parachute
1651,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4446.JPEG,parachute
1652,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_44767.JPEG,parachute
1653,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_44916.JPEG,parachute
1654,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_44925.JPEG,parachute
1655,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_45124.JPEG,parachute
1656,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_45277.JPEG,parachute
1657,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_45287.JPEG,parachute
1658,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4553.JPEG,parachute
1659,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_45616.JPEG,parachute
1660,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_457.JPEG,parachute
1661,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4607.JPEG,parachute
1662,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4614.JPEG,parachute
1663,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4669.JPEG,parachute
1664,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_46696.JPEG,parachute
1665,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4683.JPEG,parachute
1666,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_46879.JPEG,parachute
1667,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_46884.JPEG,parachute
1668,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_46943.JPEG,parachute
1669,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4738.JPEG,parachute
1670,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_47418.JPEG,parachute
1671,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_4764.JPEG,parachute
1672,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_47879.JPEG,parachute
1673,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_48.JPEG,parachute
1674,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_48085.JPEG,parachute
1675,C:\Work\97_DVC_Tutorial\dvc-version-control\data\raw\train\n03888257\n03888257_48087.JPEG,parachute
